ATT,App,Cond,HQ,HQI,HQS,PQ,button_touch_x_location_count,button_touch_x_location_kurt,button_touch_x_location_mad,button_touch_x_location_max,button_touch_x_location_mean,button_touch_x_location_median,button_touch_x_location_min,button_touch_x_location_quantile,button_touch_x_location_skew,button_touch_x_location_std,button_touch_y_location_count,button_touch_y_location_kurt,button_touch_y_location_mad,button_touch_y_location_max,button_touch_y_location_mean,button_touch_y_location_median,button_touch_y_location_min,button_touch_y_location_quantile,button_touch_y_location_skew,button_touch_y_location_std,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_count,difference.touch_buttonCenter_y_kurt,difference.touch_buttonCenter_y_mad,difference.touch_buttonCenter_y_max,difference.touch_buttonCenter_y_mean,difference.touch_buttonCenter_y_median,difference.touch_buttonCenter_y_min,difference.touch_buttonCenter_y_quantile,difference.touch_buttonCenter_y_skew,difference.touch_buttonCenter_y_std,hit_rate,sessionNr,swipe_length.x_count,swipe_length.x_kurt,swipe_length.x_mad,swipe_length.x_max,swipe_length.x_mean,swipe_length.x_median,swipe_length.x_min,swipe_length.x_quantile,swipe_length.x_skew,swipe_length.x_std,swipe_length.y_count,swipe_length.y_kurt,swipe_length.y_mad,swipe_length.y_max,swipe_length.y_mean,swipe_length.y_median,swipe_length.y_min,swipe_length.y_quantile,swipe_length.y_skew,swipe_length.y_std,swipe_length_count,swipe_length_kurt,swipe_length_mad,swipe_length_max,swipe_length_mean,swipe_length_median,swipe_length_min,swipe_length_quantile,swipe_length_skew,swipe_length_std,target_touch_x_location_count,target_touch_x_location_kurt,target_touch_x_location_mad,target_touch_x_location_max,target_touch_x_location_mean,target_touch_x_location_median,target_touch_x_location_min,target_touch_x_location_quantile,target_touch_x_location_skew,target_touch_x_location_std,target_touch_y_location_count,target_touch_y_location_kurt,target_touch_y_location_mad,target_touch_y_location_max,target_touch_y_location_mean,target_touch_y_location_median,target_touch_y_location_min,target_touch_y_location_quantile,target_touch_y_location_skew,target_touch_y_location_std,time_between_touches_count,time_between_touches_kurt,time_between_touches_mad,time_between_touches_max,time_between_touches_mean,time_between_touches_median,time_between_touches_min,time_between_touches_quantile,time_between_touches_skew,time_between_touches_std,touch.duration_count,touch.duration_kurt,touch.duration_mad,touch.duration_max,touch.duration_mean,touch.duration_median,touch.duration_min,touch.duration_quantile,touch.duration_skew,touch.duration_std,touchAccuracy_count,touchAccuracy_kurt,touchAccuracy_mad,touchAccuracy_max,touchAccuracy_mean,touchAccuracy_median,touchAccuracy_min,touchAccuracy_quantile,touchAccuracy_skew,touchAccuracy_std,touchAccuracy_x_count,touchAccuracy_x_kurt,touchAccuracy_x_mad,touchAccuracy_x_max,touchAccuracy_x_mean,touchAccuracy_x_median,touchAccuracy_x_min,touchAccuracy_x_quantile,touchAccuracy_x_skew,touchAccuracy_x_std,touchAccuracy_y_count,touchAccuracy_y_kurt,touchAccuracy_y_mad,touchAccuracy_y_max,touchAccuracy_y_mean,touchAccuracy_y_median,touchAccuracy_y_min,touchAccuracy_y_quantile,touchAccuracy_y_skew,touchAccuracy_y_std,user_id,x_location.down_count,x_location.down_kurt,x_location.down_mad,x_location.down_max,x_location.down_mean,x_location.down_median,x_location.down_min,x_location.down_quantile,x_location.down_skew,x_location.down_std,x_location.release_count,x_location.release_kurt,x_location.release_mad,x_location.release_max,x_location.release_mean,x_location.release_median,x_location.release_min,x_location.release_quantile,x_location.release_skew,x_location.release_std,y_location.down_count,y_location.down_kurt,y_location.down_mad,y_location.down_max,y_location.down_mean,y_location.down_median,y_location.down_min,y_location.down_quantile,y_location.down_skew,y_location.down_std,y_location.release_count,y_location.release_kurt,y_location.release_mad,y_location.release_max,y_location.release_mean,y_location.release_median,y_location.release_min,y_location.release_quantile,y_location.release_skew,y_location.release_std
5,Spell,Normal,4,4.5,3.5,5.25,0.307585266,-0.519575937,0.294031478,53,-0.027531049,23,0,23,0.079427612,0.154442327,0.307585266,0.147890811,0.56079778,63,0.545701242,25,0,25,0.105447569,0.595245191,0.307585266,-1.914505825,-0.066438871,-0.51217701,0.098936573,1.122980297,0.5,1.151919863,-1.699913024,-0.22037207,0.307585266,-0.184010563,-0.008096433,0.014573936,0.289881028,1.224058307,1,1.090942512,-0.355490418,-0.030770965,1.634913493,546,0.307585266,1.350012382,-0.260376143,1.262429282,-0.164282136,-0.243660794,4.5,-0.243660794,1.711111662,0.416845641,45,-0.719916794,-0.246998273,-0.709464658,0.144617449,-0.151165758,76,-0.151165758,0.253681533,-0.497462347,0.307585266,1.374615612,-0.486496781,1.108313383,0.024291422,-0.233664464,103.1527993,-0.233664464,0.720228584,-0.25314706,0.307585266,-0.583686094,0.098936573,0.012954514,0.233664464,30.90909,-12.27273,30.90909,-0.856949367,0.04697607,0.307585266,-0.193901218,0.151165758,0.133172641,0.591383392,49.09091,0,49.09091,-0.784381079,0.04697607,0.307585266,0.81109231,-0.397207475,0.05346133,-0.461133481,1,0,1,0.839353511,-0.184010563,0.307585266,-1.139434522,-1.382994127,1,-1.742646691,0,0,0,-0.439627778,-1.713811735,0.307585266,-1.097072229,-0.904683519,-0.646295726,0.527003419,1.085324908,1.158230399,1.085324908,0.348599263,-1.006961058,0.307585266,-1.610745785,-1.1645874,-1.979110047,-0.815600467,-1.076611763,0.662342199,-1.076611763,0.167565563,-1.350041773,0.307585266,-0.362398496,-0.833801651,-0.676524005,-0.270440085,-0.555121775,0.455737418,-0.555121775,0.17742684,-0.875803346,235,0.307585266,0.144617449,-0.076179256,-0.19555148,-0.682643656,-0.654297903,-0.530728065,-0.654297903,0.602995583,0.082676807,0.307585266,-0.970010329,0.939361409,0.169207952,-0.027531049,0.409503031,-0.657631437,0.409503031,-0.425403389,0.77998362,0.307585266,-0.545701242,0.345159904,0.118483265,1.045340484,1.14878173,-0.107076006,1.14878173,-0.990959357,0.174137878,0.307585266,0.253303171,-1.85702573,0.321195799,1.103003052,0.299107687,1.576168048,0.299107687,1.837059082,-1.788822471
5.5,Spell,Normal,4.5,5.5,3.5,5.75,0.484674896,0.732564173,0.501130803,62.5,1.121032798,41.75,0,41.75,-1.935152569,0.606884374,0.484674896,0.36585901,0.352042751,53.5,0.86163412,31.5,0,31.5,-1.742646691,0.407742772,0.484674896,0.929339485,0.954573781,1.217236591,0.914479174,0.479522247,0,0.453941683,1.073725483,1.103003052,0.484674896,0.034011203,-0.280531493,-0.076179256,-0.271381152,0.294031478,0,0.318751366,-0.034011203,-0.144617449,0.568394032,547,0.484674896,0.162947587,0.072931704,0.576675198,0.111963039,-0.082676807,3.5,-0.082676807,0.946887094,0.073001264,48,0.885347957,-1.757624807,0.037251799,0.885347957,0.707383536,78,0.707383536,0.027531049,-1.673061217,0.484674896,0.0178129,-0.829225631,0.296350574,0.428951313,-0.102191529,132.3829672,-0.102191529,0.378702594,-0.978879716,0.484674896,1.894644351,1.435436361,0.484674896,0.338293371,37.954545,-388.5,37.954545,-2.080630933,1.85702573,0.484674896,1.453824994,0.788793758,1.244873388,1.350041773,54.09091,0,54.09091,1.366332498,1.097072229,0.484674896,0.94947858,-0.508488059,-0.009715766,-0.568394032,1,0,1,0.93170063,-0.294031478,0.484674896,-1.006961058,-1.52240762,1,-1.9566588,0,0,0,-0.372793252,-1.914505825,0.484674896,0.670429586,-0.193901218,-0.715726561,-0.493800573,0.207118502,-0.362398496,0.207118502,-1.133257954,0.030770965,0.484674896,0.985681551,0.534460088,1.224058307,0.970010329,0.446773288,0.331442751,0.446773288,1.492153479,0.745329831,0.484674896,-0.230337585,-1.244873388,-1.224058307,0.059948838,0.321195799,0.579850404,0.321195799,-0.741061205,-1.259055362,235,0.484674896,-1.266242275,0.852283345,0.829225631,-0.210428394,-0.262051609,0.61468966,-0.262051609,0.267082444,0.666380445,0.484674896,-0.576023225,-0.618606361,-0.519575937,-0.246998273,-0.593313185,0.824053888,-0.593313185,0.824666909,-0.86163412,0.484674896,1.170991815,-1.358142081,0.087552246,0.227013253,0.481035939,0.094056092,0.481035939,-0.622532575,-1.210471055,0.484674896,0.40573057,-0.875803346,-0.859289386,1.067979596,0.616646828,1.056592348,0.616646828,-0.409133997,-1.006961058
2,Spell,TinyIcons,2.25,2,2.5,2.25,0.133172641,-0.642310136,-0.703230452,13,-0.676524005,0,0,0,0.549463599,-0.843006504,0.133172641,0.207118502,-0.838395198,11,-0.843006504,0,0,0,0.67448975,-0.944407911,0.133172641,-0.990959357,-1.1645874,-1.430914292,-1.408730987,-1.57354543,0.5,-1.502085863,-0.610782366,-1.19710367,0.133172641,-1.686335141,-0.80212506,-1.082411394,-0.898365762,-0.642310136,1,-0.656043572,-1.183946836,-0.964839271,-0.622532575,548,0.133172641,1.532204205,-1.382994127,-0.622816853,-1.224058307,-0.836096219,0,-0.836096219,1.865812001,-1.222926597,42,1.023224841,-0.273800777,0.262051609,-0.871060848,-0.771233611,0,-0.771233611,0.815600467,0.063193522,0.133172641,0.847635806,-0.610782366,-0.942440998,-1.050949784,-0.843006504,0,-0.843006504,0.808604374,-0.539620963,0.133172641,-0.230337585,-0.595245191,-0.769055329,-0.490145409,0,0,0,0.436063446,-0.610782366,0.133172641,-0.815600467,-0.428951313,-0.393705542,-0.662342199,0,-0.2272727,0,-0.024291422,-0.457534624,0.133172641,0.715726561,-0.475589405,-0.048597189,-0.694960425,0,0,0,0.773186483,-0.246998273,0.133172641,-0.541946594,-1.1645874,2,-0.587530392,1,0,1,-1.6600757,-0.833801651,0.133172641,-0.793221851,-0.243660794,0.059948838,-0.257027398,-0.914479174,0.187305401,-0.914479174,0.372793252,-0.369323911,0.133172641,-0.866337861,0.134806511,-0.064816111,-0.243660794,-0.227013253,0.029150969,-0.227013253,0.324607651,-0.063193522,0.133172641,-0.964839271,0.260376143,-0.011335125,-1.07950704,-1.213846878,-0.174137878,-1.213846878,0.12174525,-0.014573936,235,0.133172641,0.94947858,-0.428951313,-0.824666909,-1.54337829,-1.634913493,1.170991815,-1.634913493,1.673061217,-0.450354593,0.133172641,-0.707383536,0.990959357,-0.197202275,-1.139434522,-1.492153479,0.139886073,-1.492153479,1.54337829,0.745329831,0.133172641,0.758218123,-1.374615612,-1.244873388,-0.824666909,-0.707383536,0.19555148,-0.707383536,0.358942316,-1.295666408,0.133172641,-0.72940516,0.67448975,-0.409503031,-1.023224841,-1.203760475,-1.009653144,-1.203760475,0.695046283,0.549463599
5,Spell,Normal,4,4.5,3.5,5.25,0.257027398,0.223691429,0.00161927,67,2.888083553,45.75,16,45.75,-0.414791458,-0.00161927,0.257027398,-0.602995583,-0.079427612,44.5,0.829225631,30.5,10,30.5,-0.583686094,-0.085926874,0.257027398,-1.210471055,-0.250338505,-0.484674896,0.056704786,0.788576667,0.5,0.758218123,-1.303200088,-0.383228447,0.257027398,-0.707383536,-0.591383392,-0.680600942,-0.583309724,-0.331442751,0,-0.28196428,-0.741061205,-0.682643656,2.191387366,549,0.257027398,-0.702679206,0.618606361,0.655478056,1.85702573,1.742646691,9,1.742646691,0.260753477,0.431627224,44,0.024291422,-1.127124319,-1.091179746,1.034219432,0.795441738,68.5,0.795441738,-0.736806039,-1.259055362,0.257027398,1.006961058,-1.56505054,0.112745019,1.875503312,2.027261673,97.51410154,2.027261673,-0.359654199,-1.538916019,0.257027398,-0.824666909,0.501130803,0.86163412,1.334101658,35.681815,-0.4545455,35.681815,-0.134806511,0.345159904,0.257027398,-0.310982463,-0.161000479,0.255354108,0.771233611,50.90909,22.72727,50.90909,-0.287274941,-0.147890811,0.257027398,0.745329831,-0.530728065,-0.248668042,-0.579850404,1,0,1,0.77329603,-0.390208429,0.257027398,-1.374615612,-1.091179746,1,-1.453824994,0,0,0,-0.658314726,-1.366332498,0.257027398,-0.843006504,-1.742646691,-1.358142081,0.027531049,-0.654297903,1.350041773,-0.654297903,0.227013253,-1.894644351,0.257027398,-0.626468408,-1.728049623,-1.059426284,0.414791458,0.650291609,1.34602463,0.650291609,-0.443197705,-1.622711168,0.257027398,-1.303200088,-2.523239824,-1.945793194,-0.027531049,0.212084203,1.641107058,0.212084203,-0.331442751,-2.610389152,235,0.257027398,-0.944407911,0.934338717,0.711548858,0.564591834,0.184010563,-0.388461664,0.184010563,-0.331442751,0.929339485,0.257027398,0.686737657,-0.527003419,0.378005704,0.024291422,0.051839815,0.177560627,0.051839815,0.287274941,-0.46473832,0.257027398,0.184010563,-0.345159904,0.574112799,0.236993931,0.228675103,1.183946836,0.228675103,0.167565563,-0.317787682,0.257027398,-0.100778116,-1.9566588,-0.331442751,1.326257189,0.441412038,2.79637382,0.441412038,2.004741432,-1.9566588
2.5,Spell,TinyIcons,2.5,2.5,2.5,3.75,0.081052103,-0.355490418,-0.541946594,14,-0.55323375,0,0,0,0.587530392,-0.606884374,0.081052103,-1.6600757,-0.102191529,14.5,-0.190602273,0,0,0,0.250338505,-0.102191529,0.081052103,-1.07950704,-1.07950704,-1.306994821,-1.44456962,-1.57354543,0,-1.502085863,-0.852283345,-1.203760475,0.081052103,-0.386716083,-1.56505054,-1.139434522,-1.101785774,-0.47921885,0,-0.461201558,-0.904683519,-1.46320661,-0.521430106,550,0.081052103,0.905286547,-0.939361409,-0.666817272,-0.606884374,-0.591383392,20,-0.591383392,1.510638382,-0.697870117,41,1.19710367,-1.295666408,1.244873388,-0.125008532,-0.42009151,100.5,-0.42009151,1.1645874,-1.273495193,0.081052103,1.303200088,-0.758218123,0.37293208,-0.471966214,-0.602995583,129.7083266,-0.602995583,1.088960339,-0.686133414,0.081052103,0.138075335,-0.784381079,-0.626468408,-0.549463599,0,0,0,0.642310136,-0.758218123,0.081052103,-1.894644351,0.027531049,-0.328023285,-0.280531493,0,0,0,-0.321195799,-0.167565563,0.081052103,0.699089462,-0.287274941,0.202157904,-0.393705542,1,0,1,0.747215949,0.0178129,0.081052103,-0.904683519,-0.924363373,2,-0.771233611,1,0,1,-1.742646691,-0.894973912,0.081052103,-2.338142735,-0.400714287,-0.187305401,0.852283345,1.742646691,0.728335447,1.742646691,0.436063446,-0.642310136,0.081052103,-1.435436361,-0.00161927,0.016193397,0.634369372,0.815600467,0.193901218,0.815600467,0.184010563,-0.217055139,0.081052103,-0.497462347,-0.233664464,0.258701408,1.622711168,2.451862738,0.820125261,2.451862738,-0.345159904,-0.414791458,235,0.081052103,-1.512168682,1.190499493,0.014573936,0.213740593,-0.936847108,0.912022058,-0.936847108,0.833801651,0.833801651,0.081052103,-1.647364225,0.606884374,-0.108704727,0.793221851,-0.182363896,0.281251403,-0.182363896,0.280531493,0.131539126,0.081052103,0.875803346,-0.909570436,-0.595245191,-0.904683519,-0.67448975,-0.840698616,-0.67448975,0.348599263,-0.493800573,0.081052103,-0.501153505,0.856949367,0.517723553,-0.587530392,0.371058023,-0.642310136,0.371058023,0.292439619,0.749612082
3,Spell,TinyIcons,2.5,2,3,2.5,-0.577935756,0.736806039,-1.805097466,6,-1.699913024,0,0,0,0.975207456,-2.20961659,-0.577935756,0.875803346,-0.711548858,14,-0.711548858,0,0,0,0.771233611,-0.762542255,-0.577935756,0.523286069,-0.775601192,-0.161000479,-0.838395198,-0.508509128,0.5,-0.528864825,0.400714287,-0.497462347,-0.577935756,1.400048792,0.230337585,0.42009151,-0.329916862,-0.845318891,0.5,-0.869468851,1.453824994,0.407742772,-0.668403646,551,-0.577935756,1.242403598,-1.158230399,-0.156581649,-0.257027398,-0.029150969,0,-0.029150969,1.563070233,-0.635783665,31,0.914479174,-1.52240762,-1.666533331,-0.690843202,-0.662342199,0,-0.662342199,0.784381079,-1.554123173,-0.577935756,1.713811735,-1.103003052,-0.089615929,-0.622532575,-0.678561063,0,-0.678561063,1.266227519,-0.419698035,-0.577935756,-0.024291422,-1.097072229,-1.366332498,-1.44456962,0,-10.68182,0,0.014573936,-0.919410045,-0.577935756,-0.793221851,-0.599115888,-0.764709674,-0.678561063,0,0,0,-0.050218436,-0.646295726,-0.577935756,0.236993931,-0.280531493,-0.048597189,-0.355490418,0,0,0,0.361852063,-0.092429768,-0.577935756,-0.443197705,-1.532808696,2,-0.423631436,1,0,1,-1.46320661,-0.758218123,-0.577935756,1.001598662,0.711548858,1.400048792,1.408730987,1.482366156,0.390208429,1.482366156,1.634913493,0.80212506,-0.577935756,0.397207475,-0.024291422,-0.536328892,-1.46320661,-1.52240762,-0.699089462,-1.52240762,-0.939361409,0.066438871,-0.577935756,1.426421296,0.890150625,0.128273145,-1.342029091,-0.672458283,-1.554123173,-0.672458283,-1.699913024,1.127124319,235,-0.577935756,-2.002605601,2.391146146,-1.056592348,-1.073725483,0.400714287,-1.904481182,0.400714287,0.066438871,2.24844539,-0.577935756,-1.821865131,1.151919863,-1.111972741,-0.829225631,-1.034219432,-1.225244824,-1.034219432,0.05346133,0.815600467,-0.577935756,-0.579850404,-0.203810878,-1.091179746,0.324607651,-0.236993931,-0.252009667,-0.236993931,-1.028706593,-0.662342199,-0.577935756,-0.590807921,0.207118502,0.882954266,-0.541946594,-0.751758368,0.294031478,-0.751758368,0.448854362,0.138075335
5,Spell,Normal,4.25,5,3.5,4.75,0.307585266,-0.564591834,0.341724624,50,-0.00161927,26,0,26,-0.12174525,0.230337585,0.307585266,-0.207118502,0.414791458,51.5,0.18565773,24.5,0,24.5,-0.51217701,0.383228447,0.307585266,2.109705611,0.745329831,1.713811735,0.77998362,0.543847454,0,0.508488059,2.20961659,1.028706593,0.307585266,-0.838395198,0.085926874,-0.245329192,0.170877313,1.076611763,0.5,0.995640021,-1.121032798,-0.063193522,0.662342199,552,0.307585266,0.283433188,-0.501130803,0.288609783,0.468349209,0.866337861,8,0.866337861,0.75953996,-0.355844369,45,0.108704727,-0.599115888,-0.050218436,0.418323522,0.102191529,24,0.102191529,-0.004857826,-0.784381079,0.307585266,0.715726561,-1.158230399,-0.246750038,0.432504645,0.131539126,28.57008925,0.131539126,0.078038956,-0.990591049,0.307585266,0.934338717,0.964839271,-0.08917785,-0.04697607,25.90909,-169.5,25.90909,-1.391470869,0.94947858,0.307585266,1.07950704,0.646295726,0.875803346,0.650291609,47.27273,0,47.27273,0.924363373,0.86163412,0.307585266,0.678561063,-0.885347957,-0.988317013,-0.85461403,1,0,1,0.662694676,-1.001598662,0.307585266,-1.139434522,-1.382994127,1,-1.742646691,0,0,0,-0.439627778,-1.713811735,0.307585266,1.673061217,-0.534460088,-0.741061205,-0.240326027,0.849957281,-0.341724624,0.849957281,-1.875503312,-0.085926874,0.307585266,2.2909929,0.157720555,1.502085863,-0.105447569,-0.957130696,0.497462347,-0.957130696,2.451862738,0.707383536,0.307585266,-0.576023225,-1.2519329,-1.362225867,-0.453941683,-0.593313185,0.820125261,-0.593313185,-0.008096433,-1.382994127,235,0.307585266,-1.472718806,1.599006666,0.058326735,0.576023225,1.174212108,-0.085926874,1.174212108,-0.461133481,1.453824994,0.307585266,-0.147890811,0.227013253,0.355490418,0.063193522,0.243660794,-0.62948757,0.243660794,-0.287274941,0.05346133,0.307585266,-0.082676807,0.125008532,0.174137878,0.250338505,0.063193522,-0.610782366,0.063193522,-0.504806015,0.128273145,0.307585266,1.930694039,-0.572204466,-0.278847634,0.457534624,0.116852747,-2.2909929,0.116852747,-2.372158965,-0.056704786
5.5,Spell,TinyIcons,4.25,5,3.5,5,-0.360669867,-0.929339485,-0.599115888,14.5,-0.170850798,4.5,0,4.5,0.193901218,-0.618606361,-0.360669867,-2.20961659,-0.164282136,14,-0.095682664,5.75,0,5.75,-0.283901603,-0.197202275,-0.360669867,0.217055139,-1.686335141,-0.952023091,-1.788822471,-1.448322749,0,-1.34602463,0.040492786,-1.52240762,-0.360669867,-1.121032798,-2.888083553,-2.888083553,-2.452718769,-1.848019768,0.5,-1.83410835,-1.979110047,-2.888083553,0.037251799,553,-0.360669867,-1.267123592,-0.217055139,-0.850337101,0.187305401,0.719916794,1,0.719916794,0.291510851,-0.243005231,34,-0.875803346,0.230337585,1.830444742,2.451862738,2.451862738,112,2.451862738,-0.762542255,-0.063193522,-0.360669867,-0.425403389,-0.788793758,-0.215266965,1.502085863,0.914479174,138.2208378,0.914479174,0.039184556,-0.630502864,-0.360669867,-0.843006504,-0.260376143,-0.717820102,-0.223691429,6.3636365,-12.5,6.3636365,-0.583686094,-0.280531493,-0.360669867,-0.81109231,-0.497462347,-0.267082444,-0.134806511,19.545455,0,19.545455,-0.919410045,-0.294031478,-0.360669867,0.328023285,-0.515872943,-0.680600942,-0.46473832,1,0,1,0.41132782,-0.504806015,-0.360669867,-2.363814736,-0.709464658,1,-0.952023091,1,0,1,-1.720887073,-0.962263393,-0.360669867,-1.303200088,-0.724119705,-0.46473832,-0.027531049,-0.914479174,0.758218123,-0.914479174,0.47921885,-0.797665552,-0.360669867,-0.144617449,-0.076179256,0.210428394,-0.207118502,-0.41655684,0.223691429,-0.41655684,0.642310136,-0.240326027,-0.360669867,-1.875503312,-0.443197705,-0.404226033,0.829225631,1.295666408,0.820125261,1.295666408,-0.324607651,-0.634369372,235,-0.360669867,-0.519575937,-0.141345636,-1.273495193,-1.028706593,-0.975207456,-0.222031444,-0.975207456,0.880565624,-0.439627778,-0.360669867,-0.345159904,-0.699089462,-0.741061205,-0.519575937,-0.182363896,1.045595891,-0.182363896,0.461133481,-0.732564173,-0.360669867,0.919410045,-0.352042751,-0.184010563,-0.852283345,-1.017773666,-1.094121238,-1.017773666,1.085324908,-0.085926874,-0.360669867,0.645396719,-0.304191616,0.436063446,1.875503312,2.124938664,0.622532575,2.124938664,-0.739095094,-0.348599263
4,Spell,TinyIcons,3.5,3.5,3.5,4.25,-0.288962834,-0.457534624,-1.028706593,11,-0.736806039,1,0,1,0.508488059,-1.217236591,-0.288962834,-1.001598662,-0.197202275,14.5,-0.22037207,0.5,0,0.5,0.287274941,-0.22037207,-0.288962834,-1.599006666,-1.266242275,-1.576168048,-1.395746993,-1.57354543,0.5,-1.502085863,-1.217236591,-1.453824994,-0.288962834,-0.131539126,-1.139434522,-0.952023091,-1.488137627,-1.326257189,0.5,-1.369147635,-0.151165758,-1.127124319,-0.297414767,554,-0.288962834,-0.914696746,-0.56079778,-1.495526765,-0.980431058,-1.517268268,9,-1.517268268,0.774048606,-0.968121905,35,0.824666909,-1.133257954,0.528864825,0.027531049,-0.328023285,117.5,-0.328023285,0.990959357,-1.295666408,-0.288962834,-1.435436361,-1.482366156,-1.855210806,-0.450354593,-0.379745466,119.2748926,-0.379745466,0.217686347,-1.920347078,-0.288962834,-0.072931704,-0.703230452,-0.813344323,-0.666380445,0,-7.954545,0,0.331442751,-0.741061205,-0.288962834,-1.554123173,-0.118483265,-0.393705542,-0.236993931,12.04545,0,12.04545,-0.443197705,-0.230337585,-0.288962834,0.393705542,-0.443197705,-0.484674896,-0.482854618,1,0,1,0.461415019,-0.379745466,-0.288962834,-1.576168048,-0.914479174,1,-0.852283345,1,0,1,-2.391146146,-1.237875376,-0.288962834,-0.240326027,-0.436063446,0.09730949,0.446773288,-0.644301651,0.241993074,-0.644301651,0.407742772,-0.482854618,-0.288962834,-1.114982593,-0.253681533,-0.495630629,-1.097072229,-1.295666408,-0.098936573,-1.295666408,0.085926874,-0.425403389,-0.288962834,-0.290651551,0.040492786,0.378005704,0.959693884,1.295666408,0.230337585,1.295666408,0.453941683,-0.04697607,235,-0.288962834,1.034219432,-0.899818112,-0.914479174,0.297414767,0.265404754,-0.829225631,0.265404754,-0.749612082,-0.975207456,-0.288962834,-0.690843202,-1.713811735,-1.44456962,0.134806511,0.466543004,1.6410978,0.466543004,-0.014573936,-1.875503312,-0.288962834,-1.366332498,1.067979596,-0.490145409,0.51217701,1.056592348,0.486496781,1.056592348,-1.023224841,0.890150625,-0.288962834,0.180856374,0.115222539,0.541946594,0.280531493,1.338054863,0.294031478,1.338054863,-0.247800792,0.056704786
4,Spell,TinyIcons,3.25,3.5,3,4.5,0.081052103,0.021052051,-0.985681551,12,-0.856949367,0,0,0,0.686737657,-1.158230399,0.081052103,-1.017773666,-0.17742684,14.5,-0.297414767,0,0,0,0.307585266,-0.223691429,0.081052103,-1.435436361,-1.097072229,-1.374615612,-1.091179746,-0.508509128,0.5,-0.528864825,-1.52240762,-1.237875376,0.081052103,-0.890150625,-1.453824994,-1.538072014,-1.57514871,-1.326257189,0,-1.369147635,-0.806600578,-1.492153479,-0.521430106,555,0.081052103,0.617665906,-0.985681551,-1.102982397,-1.217236591,-1.1645874,1,-1.1645874,1.357516611,-1.019897018,41,0.523286069,-0.650291609,1.00427625,0.17742684,-0.432504645,124,-0.432504645,0.959693884,-0.771233611,0.081052103,-0.270440085,-0.362398496,-0.751132376,-0.549463599,-0.707383536,128.1912634,-0.707383536,0.850285557,-0.709528752,0.081052103,-0.151165758,-1.244873388,-1.728049623,-1.085324908,0,-7.5,0,0.076179256,-1.492153479,0.081052103,-1.435436361,-0.063193522,-0.267082444,-0.345159904,0,0,0,-0.253681533,-0.207118502,0.081052103,0.690843202,-0.538199571,-0.202157904,-0.630413971,1,0,1,0.730674139,-0.341724624,0.081052103,-1.062268754,-0.583686094,2,-0.885347957,1,0,1,-1.230937467,-0.806600578,0.081052103,-1.634913493,-0.257027398,0.063193522,0.871060848,1.034219432,0.54382296,1.034219432,0.530728065,-0.47921885,0.081052103,-0.658314726,0.098936573,-0.290651551,-1.073725483,-1.52240762,-0.17742684,-1.52240762,0.428951313,-0.125008532,0.081052103,-0.924363373,0.0178129,0.071308218,0.407742772,1.065119833,0.18565773,1.065119833,0.072931704,-0.200505482,235,0.081052103,0.223691429,-0.432504645,-0.762542255,0.666380445,0.882954266,-0.312682406,0.882954266,-0.847635806,-0.443197705,0.081052103,-0.523286069,-0.482854618,-1.417520691,-0.082676807,0.534460088,-0.126216147,0.534460088,-1.034219432,-0.766880691,0.081052103,0.587530392,-0.711548858,-0.618606361,-0.970010329,-1.220640349,-0.432504645,-1.220640349,1.139434522,-0.724119705,0.081052103,-1.166776826,0.515872943,-0.212084203,-0.504806015,-0.40246954,0.197202275,-0.40246954,0.561861982,0.348599263
