sessionNr,App,Size,user_id,x_location.down_mean,y_location.down_mean,touch.duration_mean,swipe_length_mean,swipe_length.x_mean,swipe_length.y_mean,button_touch_x_location_mean,button_touch_y_location_mean,target_touch_x_location_mean,target_touch_y_location_mean,time_between_touches_mean,x_location.release_mean,y_location.release_mean,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_y_mean,touchAccuracy_mean,touchAccuracy_x_mean,touchAccuracy_y_mean,x_location.down_median,y_location.down_median,touch.duration_median,swipe_length_median,swipe_length.x_median,swipe_length.y_median,button_touch_x_location_median,button_touch_y_location_median,target_touch_x_location_median,target_touch_y_location_median,time_between_touches_median,x_location.release_median,y_location.release_median,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_y_median,touchAccuracy_median,touchAccuracy_x_median,touchAccuracy_y_median,button_touch_x_location_skew,button_touch_y_location_skew,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_y_skew,swipe_length_skew,swipe_length.x_skew,swipe_length.y_skew,target_touch_x_location_skew,target_touch_y_location_skew,time_between_touches_skew,touch.duration_skew,touchAccuracy_skew,touchAccuracy_x_skew,touchAccuracy_y_skew,x_location.down_skew,x_location.release_skew,y_location.down_skew,y_location.release_skew,x_location.down_kurt,y_location.down_kurt,touch.duration_kurt,swipe_length_kurt,swipe_length.x_kurt,swipe_length.y_kurt,button_touch_x_location_kurt,button_touch_y_location_kurt,target_touch_x_location_kurt,target_touch_y_location_kurt,time_between_touches_kurt,x_location.release_kurt,y_location.release_kurt,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_y_kurt,touchAccuracy_kurt,touchAccuracy_x_kurt,touchAccuracy_y_kurt,button_touch_x_location_quantile,button_touch_y_location_quantile,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_y_quantile,swipe_length_quantile,swipe_length.x_quantile,swipe_length.y_quantile,target_touch_x_location_quantile,target_touch_y_location_quantile,time_between_touches_quantile,touch.duration_quantile,touchAccuracy_quantile,touchAccuracy_x_quantile,touchAccuracy_y_quantile,x_location.down_quantile,x_location.release_quantile,y_location.down_quantile,y_location.release_quantile,x_location.down_std,y_location.down_std,touch.duration_std,swipe_length_std,swipe_length.x_std,swipe_length.y_std,button_touch_x_location_std,button_touch_y_location_std,target_touch_x_location_std,target_touch_y_location_std,time_between_touches_std,x_location.release_std,y_location.release_std,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_std,touchAccuracy_std,touchAccuracy_x_std,touchAccuracy_y_std,button_touch_x_location_mad,button_touch_y_location_mad,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_y_mad,swipe_length_mad,swipe_length.x_mad,swipe_length.y_mad,target_touch_x_location_mad,target_touch_y_location_mad,time_between_touches_mad,touch.duration_mad,touchAccuracy_mad,touchAccuracy_x_mad,touchAccuracy_y_mad,x_location.down_mad,x_location.release_mad,y_location.down_mad,y_location.release_mad,x_location.down_max,y_location.down_max,touch.duration_max,swipe_length_max,swipe_length.x_max,swipe_length.y_max,button_touch_x_location_max,button_touch_y_location_max,target_touch_x_location_max,target_touch_y_location_max,time_between_touches_max,x_location.release_max,y_location.release_max,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_y_max,touchAccuracy_max,touchAccuracy_x_max,touchAccuracy_y_max,x_location.down_min,y_location.down_min,touch.duration_min,swipe_length_min,swipe_length.x_min,swipe_length.y_min,button_touch_x_location_min,button_touch_y_location_min,target_touch_x_location_min,target_touch_y_location_min,time_between_touches_min,x_location.release_min,y_location.release_min,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_y_min,touchAccuracy_min,touchAccuracy_x_min,touchAccuracy_y_min,x_location.down_count,y_location.down_count,touch.duration_count,swipe_length_count,swipe_length.x_count,swipe_length.y_count,button_touch_x_location_count,button_touch_y_location_count,target_touch_x_location_count,target_touch_y_location_count,time_between_touches_count,x_location.release_count,y_location.release_count,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_y_count,touchAccuracy_count,touchAccuracy_x_count,touchAccuracy_y_count,hit_rate,UserId,Session,PQ,ATT,HQI,HQS,HQ,IconSize
14,Spell,Normal,191,435.4411765,369.1176471,1.058823529,381.7470677,223.5882353,285.8088235,38.54411765,25.92647059,43.95721971,44.07754,11.32352941,509.3529412,654.9264706,11.02941176,11.73529412,-0.036464586,0.189915966,-0.163865546,421.25,392.25,1,387.1536119,209.25,274.5,40.75,24.5,47.27273,46.136365,1,518.5,666,9,10.5,-0.023673469,0.214285714,-0.207142857,-1.046547222,-0.374608052,1.892253555,1.356355714,0.114001024,0.472890746,0.467155702,-1.387371409,-1.294545966,4.621026554,4.320928653,-0.723104569,0.582728326,0.671109444,0.389051436,0.135050082,-0.336074501,-1.786253166,-0.919037773,-0.859072916,21.42193936,-0.326106063,-0.154919248,-0.876724761,1.782460549,-0.444001578,1.921571027,2.342561749,23.5291836,-0.473028902,2.33851701,4.967302431,1.661872982,2.295629608,2.35529777,1.939464039,40.75,24.5,9,10.5,387.1536119,209.25,274.5,47.27273,46.136365,1,1,-0.023673469,0.214285714,-0.207142857,421.25,518.5,392.25,666,255.2140149,126.8268361,1.757083956,156.8309981,144.910028,134.4444808,14.54635623,12.91295588,15.71787001,15.37961284,32.40718269,171.349834,32.65896609,10.06790669,8.950398073,0.118125152,0.384574706,0.391865893,10.12975779,10.15743945,7.093425606,6.378892734,126.9618037,112.9221453,110.3858131,11.86851152,11.05850882,16.37543253,0.75432526,0.085652496,0.269500741,0.298368759,216,137.9705882,103.0449827,22.80968858,970.5,580,10,750.260788,547,522.5,67,47,61.81818,68.18182,180,895.5,685.5,48.5,38,0.217755102,1.385714286,1.085714286,65.5,155.5,0,80.50621094,5,79,0,0,0,0,0,186,563,0,0.5,-0.403265306,-0.657142857,-0.928571429,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0.941176471,191,2,4.75,6,4.5,5,4.75,Normal
15,Spell,TinyIcons,191,412,366.326087,1.913043478,335.615359,199.6521739,239.6086957,2.065217391,2.347826087,0.5138341,6.679841696,9.913043478,421.4782609,596.8478261,10.34782609,9.5,1.166702599,-0.855599473,-0.403689065,326.5,259.5,1,377.1803282,94.5,179,0,0,0,0,1,402.5,705,7,5.5,0.213333333,-0.8,-0.266666667,1.65498343,1.835857383,1.006460679,1.941572845,0.293751014,0.919270496,0.598287839,3.639915872,0.786570336,4.069958528,3.293761546,1.229050579,-0.319085153,-0.436974606,0.817606035,0.710207758,0.237751884,-1.385216594,0.021698734,-1.490686591,11.78902473,-1.36879233,-0.455023507,-1.17951504,1.225630168,2.986489148,16.29496504,-0.750968504,17.8045708,1.538286675,0.655116816,-0.232421432,3.695432054,7.921177178,-0.565706934,3.273968844,0,0,7,5.5,377.1803282,94.5,179,0,0,1,1,0.213333333,-0.8,-0.266666667,326.5,402.5,259.5,705,254.2781673,195.4659706,3.800873625,269.7392351,209.7240847,211.7493671,3.650355985,3.998393946,4.532118045,8.469111724,25.35908129,185.8456397,188.3433419,8.508598302,10.92744668,5.551041466,1.553498917,1.860887569,2.797731569,3.092627599,6.801512287,7.913043478,235.0797343,179.7069943,179.4801512,2.074239791,7.558858673,13.42911153,2.20415879,2.925585117,1.164300854,1.196792118,197.9565217,133.3667297,182.1228733,146.2854442,937,753.5,17,792.1830597,635,615,10.5,14.5,19.77273,26.13636,120,910,737.5,26.5,43,20.25777778,1.6,4.181818182,29.5,120,0,0,0,0,0,0,-5.681818,0,0,48.5,138.5,0.5,0.5,-13.43250689,-3.533333333,-5.733333333,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0.434782609,191,3,2.25,2.5,3,2.5,2.75,TinyIcons
16,Spell,Normal,191,543.3518519,388.2777778,6.333333333,430.1669698,278.4814815,283.9074074,26.37037037,16.24074074,23.61952894,33.7037037,17.25925926,499.2407407,669.3333333,30.74074074,51.96296296,3.733856562,-0.432948533,-0.622029822,645,402,2,456.7127106,216.5,288.5,26,16.5,22.72727,38.18182,8,491.5,667,10,18.5,0.031836735,-0.142857143,-0.528571429,0.128648935,0.266498711,4.898494624,2.688899728,0.369559214,0.701080306,-0.151937691,-0.002486851,-0.901640054,2.768419418,2.674641789,4.961910722,-4.635022225,0.859817162,-0.165539975,0.028292952,0.388846666,0.443492905,-1.637367875,-0.407137889,7.890156608,-0.733623452,-0.046733352,-1.02207672,0.223264784,-0.956858455,-1.32833599,0.07162381,9.736204718,-0.834947883,-1.044482697,24.67587476,6.008014086,25.47271219,23.40582247,9.497332101,26,16.5,10,18.5,456.7127106,216.5,288.5,22.72727,38.18182,8,2,0.031836735,-0.142857143,-0.528571429,645,491.5,402,667,311.3037972,144.8211983,10.36265484,173.0993443,197.0642945,138.0271042,16.17666446,12.89407315,16.72649402,17.16876284,23.01937744,190.0316963,16.53202021,88.7481712,100.2598476,21.36811475,2.409373336,3.011306468,12.33744856,10.7133059,36.94650206,60.71193416,145.422323,161.866941,116.3552812,14.29230546,13.08018422,15.5308642,6.962962963,8.029607252,0.905221527,1.229857659,286.2757202,157.0644719,120.3045267,13.9382716,963.5,734.5,46,776.8928498,735,497,66.5,42,48.63636,59.09091,110,839.5,700.5,466,368.5,109.2494518,2.428571429,10.52857143,49,175.5,0,182.1160344,8,38.5,0,0,0,0,0,175,648.5,0.5,2.5,-16.36920223,-12.1038961,-9.025974026,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0.851851852,191,4,6.5,6,5.5,4,4.75,Normal
17,Spell,TinyIcons,191,520.9722222,427.9166667,4,372.0739765,235.8888889,252.8888889,3.777777778,2.888888889,3.510101222,6.919191222,2.611111111,497.6388889,680.8055556,5.638888889,6.472222222,0.191358025,0.255555556,-0.151851852,583.75,421.75,2,398.2492373,152.75,286,0,0,0,0,1,436.25,717,5.5,6.5,0.173333333,0.533333333,-0.3,1.04574561,1.136706918,0.026295344,1.444528003,0.472530745,1.676186078,0.426304188,1.469512149,0.636786056,2.215991804,3.630306039,-0.414745825,-0.738725788,1.176451016,-0.103369404,0.334686461,-0.117480597,-1.816434359,-1.43581229,-0.054146957,14.18576209,-0.664937957,2.874293439,-0.89475337,-0.84789463,-0.134653954,0.868526013,-1.144374118,4.408740633,-0.556304464,1.696380118,0.095143941,3.460865291,0.602152159,-0.396943978,1.710437449,0,0,5.5,6.5,398.2492373,152.75,286,0,0,1,2,0.173333333,0.533333333,-0.3,583.75,436.25,421.75,717,255.2870053,138.3113761,6.029340028,224.8158342,210.128291,162.2939921,5.55248281,4.107223033,8.265034238,8.451518945,4.103640979,226.799588,79.99303993,3.062128996,4.903396848,0.803635129,0.834313149,1.091573322,4.734567901,3.462962963,2.265432099,3.530864198,184.3954109,152.4320988,140.0123457,6.369248346,7.687990247,2.839506173,3.222222222,0.578024691,0.695061728,0.838683128,228.2530864,187.0987654,100.0740741,59.35802469,927,654.5,27,828.1766116,820.5,589.5,13.5,12,22.95455,24.31818,15,943.5,730.5,12,21,1.493333333,1.2,2.8,76.5,132,0,92.1004886,13,69.5,0,0,-5.227273,0,0,106.5,498,0,0.5,-1.68,-1.6,-1.466666667,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0.444444444,191,5,2.25,3,4.5,3.5,4,TinyIcons
18,Spell,Normal,191,560.0172414,416.2586207,3.620689655,373.4203206,254.7241379,246.4310345,33.37931034,24.87931034,27.52351172,38.80877724,3.103448276,474.362069,661.2068966,12.56896552,12.43103448,0.023455313,-0.048768473,-0.237931034,579,440,2,360.142333,229,245.5,36,25,27.27273,40.90909,1,488,676,10.5,12,-0.004897959,0.028571429,-0.285714286,-0.567722694,0.418985042,1.111999103,0.437354156,0.673592068,0.773899776,0.30827448,-0.116633305,-1.087418212,4.612746327,1.883186362,1.494333289,-0.604927107,1.221491757,-0.333655189,-0.269290306,-0.310761711,-4.907855384,-1.016122319,-1.137108712,2.210309247,-0.194778045,0.073185936,-0.868973591,0.110703115,0.997592837,0.258435549,0.977251818,22.52240828,-0.630615488,25.54712978,0.46884574,-0.586319585,2.737547212,0.173637555,2.158996401,36,25,10.5,12,360.142333,229,245.5,27.27273,40.90909,1,2,-0.004897959,0.028571429,-0.285714286,579,488,440,676,281.6579258,130.3303235,4.655363981,197.5800842,186.3959201,136.4495409,16.36615365,14.34813027,14.43115961,16.8923489,9.55190642,182.5402547,86.51873427,10.64334478,7.433904158,0.204104124,0.472841378,0.342245966,12.61593341,10.78002378,8.046373365,6.170035672,153.0158817,149.6611177,114.4756243,11.26256592,12.43108875,4.447086801,3.329369798,0.137097236,0.363173093,0.258637676,233.0499405,148.5909631,113.8180737,34.53388823,962.5,604,15,808.233877,729,505.5,65.5,64.5,61.81818,64.54546,50,790.5,732.5,36,29.5,0.587755102,0.871428571,0.842857143,63.5,174.5,0,95.51570551,2,21.5,0,0,0,0,0,91.5,224,0.5,2,-0.309591837,-1.028571429,-0.742857143,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0.896551724,191,6,6.25,6.5,5,4.5,4.75,Normal
19,Spell,Normal,191,505.9358974,386.7564103,3.102564103,382.2952349,243.974359,264.4871795,41.92307692,26.25641026,42.92540846,44.5221441,6.051282051,522.1666667,651.2435897,17.01282051,12.6025641,-0.072009419,0.381318681,-0.212087912,516.5,427.5,1,396.8557673,201.5,248.5,44,25.5,42.72727,48.18182,1,545.5,669,11,11,-0.029387755,0.285714286,-0.257142857,-0.83090248,0.065896608,1.313906544,0.782562519,0.056938157,0.633433655,0.104918519,-0.789070145,-0.882387713,5.043334879,3.696917473,-1.559973483,0.338934378,0.340790324,0.070046883,-0.085771578,-0.389173208,-1.961229851,-1.141972789,-0.94823708,13.34800209,-0.318346097,-0.205828266,-0.727712737,0.553449072,-0.200621363,0.535018623,2.054865306,27.70548826,-0.77690173,3.774825775,1.334713755,0.02197469,3.174442154,0.652437499,-0.030487702,44,25.5,11,11,396.8557673,201.5,248.5,42.72727,48.18182,1,1,-0.029387755,0.285714286,-0.257142857,516.5,545.5,427.5,669,259.695094,129.9805589,7.89668442,177.1234168,173.8900874,135.0791915,18.11387171,14.64441325,18.17637383,17.29001536,17.43551837,173.5956559,58.00361511,13.19663393,8.049337573,0.272415095,0.485207097,0.373886294,12.89349112,11.66074951,10.78632479,6.454306377,140.2229105,147.0749507,110.6272189,13.83957996,12.1032811,7.981591059,4.127547666,0.183465765,0.365793181,0.302113271,220.9119001,145,110.0946746,40.83037475,938,597.5,36,753.292108,707,534.5,69.5,62.5,71.36364,80.90909,104,851.5,718.5,57,32.5,0.421836735,1.628571429,0.785714286,81.5,143.5,0,0,0,0,0,0,0,0,0,173.5,464,1.5,1,-0.907346939,-0.757142857,-0.928571429,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,0.923076923,191,7,6.5,6.5,5.5,3.5,4.5,Normal
20,Spell,TinyIcons,191,559.4027778,426.2916667,2.888888889,192.894733,105.7222222,140.8472222,1.763888889,1.208333333,2.190656278,3.415404167,3.944444444,577.2638889,566.9722222,8.888888889,16.25,5.236522804,0.336363636,-0.998989899,550.5,440.25,1,97.36463247,30.75,68.5,0,0,0,0,1,559.75,574.5,6.25,8.25,0.042222222,0.572727273,-0.333333333,2.20156933,2.731099694,2.449177885,3.881123327,1.0555501,1.71376346,1.315470712,1.731130202,1.753777732,3.421716643,2.457099651,4.067118477,-1.956711409,-3.475475569,-0.35460654,-0.026373468,-0.159716762,0.03045705,0.097956936,-0.97808478,5.092042717,-0.125282113,2.136959775,0.586032342,3.533187092,6.867935966,1.295280323,1.394758477,12.0150248,-0.261185778,-0.988987074,6.928433831,14.54150687,15.66583637,5.111161857,12.50732237,0,0,6.25,8.25,97.36463247,30.75,68.5,0,0,1,1,0.042222222,0.572727273,-0.333333333,550.5,559.75,440.25,574.5,206.6299252,108.2162765,4.508897729,199.2143599,145.1816323,158.0470011,4.071654825,3.008024981,4.587838505,7.178465346,9.017267386,178.2231942,118.3642649,8.86978105,33.99947479,20.70755011,1.564158777,4.499072681,2.841820988,1.946759259,5.836419753,15.86111111,168.3109599,111.808642,124.0185185,3.52939067,5.502595602,5.080246914,2.882716049,9.2938911,1.074915825,2.195847363,139.1589506,130.5054012,93.8587963,95.5308642,868,586.5,17,677.5415116,537.5,513,14,12,14.77273,22.5,43,881.5,754.5,40.5,162,96.39669421,2.533333333,3,120.5,212,0,0,0,0,0,0,0,0,0,206.5,362.5,0.5,0,-2.311111111,-4.909090909,-19.63636364,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0.194444444,191,8,1.75,2.5,3,2.5,2.75,TinyIcons
21,Spell,TinyIcons,191,605.975,334.05,2.3,254.4866011,125,207.8,0.225,0.275,0.23863635,1.1704545,5.15,553.575,541.8,8.325,10.6,-0.187333333,0.296666667,-0.56,685,268.5,2,130.879355,72.75,105.25,0,0,0,0,1,631,602.25,7.25,11.25,-0.524444444,0.2,-1.033333333,4.472135955,4.472135955,0.66635394,-0.150035555,0.809725878,1.349680478,0.862535763,4.472135955,4.472135955,4.465929488,4.027539605,1.329578676,-0.287676821,0.551753403,-0.839789675,-0.626442991,0.390409255,-0.626063843,-0.875312485,-1.663158825,17.29635673,-0.906426298,0.38834456,-0.856779686,20,20,20,20,19.96106036,-1.102644129,-1.422761319,-0.413088565,-0.188170965,1.85962295,-0.29402998,-0.853105749,0,0,7.25,11.25,130.879355,72.75,105.25,0,0,1,2,-0.524444444,0.2,-1.033333333,685,631,268.5,602.25,172.1053437,170.4310248,3.326132573,215.4301569,115.340229,198.4387351,1.00623059,1.229837388,1.067214201,5.234431653,20.45090398,154.3148929,207.9968623,5.624839179,5.442522635,1.984497828,1.329199733,1.516289716,0.4275,0.5225,4.49,4.35,188.0896688,92.3,166.59,0.453409065,2.22386355,8.685,1.51,1.483333333,1.103333333,1.241333333,146.13,136.41,150.56,183.96,770.5,580.5,16,701.6681908,373.5,594,4.5,5.5,4.772727,23.40909,92,732.5,745.5,20.5,21.5,5.102222222,2.333333333,1.933333333,286,124.5,0,38.00328933,31.5,0.5,0,0,0,0,0,265.5,199,0.5,1,-2.8,-2.733333333,-2.866666667,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0.05,191,9,2.25,2.5,4,2.5,3.25,TinyIcons
22,Spell,Normal,191,620.7307692,489.1923077,4.512820513,302.1263216,197.1410256,182.2820513,42.82051282,29.79487179,35.74592085,41.64335718,5.153846154,503.3589744,666.1923077,54.97435897,26.46153846,-4.173506018,0.137728938,0.415384615,640.5,516.5,1,286.8030683,147,150,49,29,37.72727,49.09091,1,512,673.5,20.5,12.5,-0.064285714,0.485714286,0.142857143,-1.041605604,-0.15700218,2.847273054,4.775443914,0.745118522,1.697424919,0.527122827,-0.391416773,-0.813680602,2.968513164,3.748367944,-5.601493523,-1.304888804,4.199574098,-0.146873664,0.151964622,-0.540159368,-1.342104923,-1.156998931,-0.737288169,15.24881206,0.887394334,3.483509835,-1.035466914,0.00350776,-0.988285016,-0.69914309,-0.092456807,8.084203808,-0.224723653,2.549521492,7.567865227,24.94262672,32.82328795,8.910744593,20.6354595,49,29,20.5,12.5,286.8030683,147,150,37.72727,49.09091,1,1,-0.064285714,0.485714286,0.142857143,640.5,512,516.5,673.5,231.4941981,151.3930322,10.31573095,206.8800183,196.5924501,154.4173171,21.66718571,19.44584855,21.67428822,21.60522466,13.2357937,199.6569409,33.83991247,106.3449544,52.21821428,20.07530935,3.427036761,1.623413493,16.59631821,16.27679158,65.10913872,23.63510848,163.2054114,146.17357,132.1531887,17.15378622,16.67742523,7.806706114,5.789612097,7.746742879,1.488212642,0.813355875,195.8145957,158.5108481,125.6706114,24.36883629,977,726,54,899.5005559,883,485.5,69.5,63.5,75.90909,77.27273,58,973.5,726,477,312,8.056326531,9.928571429,8.914285714,231.5,174,0,0,0,0,0,0,-2.272727,0,0,94,554,2,0.5,-121.4889796,-13.62857143,-0.9,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,0.846153846,191,10,6.25,7,5,5,5,Normal
23,Spell,TinyIcons,191,532.1034483,431.9827586,0.931034483,230.5802999,135.8103448,160.6206897,5.413793103,3.586206897,5.807209897,8.675548655,3.931034483,496.9137931,592.6034483,18.4137931,4.568965517,3.364291188,2.377011494,-0.140229885,469.5,462,1,162.6998771,104.5,106.5,4,2.5,0,8.409091,0,484.5,632,6,2.5,0.035555556,0.8,-0.133333333,0.281731053,0.86908614,5.29789665,1.545228055,0.503573776,1.217534003,1.082041976,1.346978123,0.199516398,1.873392868,0.757361903,5.359417958,5.277462408,0.067475135,-0.054124863,0.22903618,-0.529470944,-1.237431242,-0.954177634,-1.059640012,1.615868863,-1.149225793,0.498359857,0.407513244,-1.777558388,0.006708176,0.515371179,-1.777486637,2.095605751,0.28860234,0.51406091,28.34278522,1.577744823,28.8122114,28.19302417,2.109740803,4,2.5,6,2.5,162.6998771,104.5,106.5,0,8.409091,0,1,0.035555556,0.8,-0.133333333,469.5,484.5,462,632,252.919467,163.640966,0.703614875,192.7133589,143.8548012,160.270901,5.746223862,4.131907562,8.546306434,8.959906455,7.255200275,180.924218,161.708533,59.55910464,4.981616451,18.91682429,7.96580541,0.897323149,5.353151011,3.53745541,21.71343639,3.81450654,168.2188648,112.2687277,130.313912,6.904118416,8.394768195,5.343638526,0.449464923,6.773343903,2.916686484,0.604835513,211.7764566,134.1058264,134.2960761,124.4780024,898,625,3,577.6956379,497,552,14,14.5,26.13636,23.86364,23,890,742.5,326.5,17.5,101.5777778,43.53333333,2.333333333,73,145,0,0,0,0,0,0,-1.136364,0,0,117.5,204,1,0,-4.355555556,-0.466666667,-2.333333333,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0.517241379,191,11,2.25,3,4,3.5,3.75,TinyIcons
24,Spell,TinyIcons,191,340.6666667,376.8571429,1.238095238,260.2922597,160.7142857,182.5714286,4.047619048,4.166666667,4.497835429,22.30952381,6.095238095,364.6666667,559.4285714,5.833333333,4.738095238,0.25037037,-0.257142857,-0.244444444,227,356.5,1,192.2667418,108,119,3.5,3,0,0,1,329.5,528,3.5,4.5,0.053333333,-0.2,-0.133333333,0.806946364,0.793035035,1.316573056,0.742898479,0.703644832,0.782356151,1.075579815,3.919301662,4.037803858,3.649521956,2.997052829,1.223136185,-0.36349442,-0.191738248,0.783849103,0.702805239,-0.000212402,-0.203701364,-0.59960657,-1.247422639,10.96625938,-0.549531505,-0.828888046,-0.024435505,-0.109802826,-0.836645656,17.43665101,17.17836041,13.69812388,-0.19960762,-0.931101192,1.086230334,0.130455135,2.240135078,0.8924495,-0.934179228,3.5,3,3.5,4.5,192.2667418,108,119,0,0,1,1,0.053333333,-0.2,-0.133333333,227,329.5,356.5,528,253.0875507,123.4415998,1.513431925,194.3501004,146.1486034,159.4764313,4.367220975,4.86655251,20.54471779,57.81236683,16.85794994,173.9760999,138.9237458,5.532479854,3.160771455,0.902012382,1.053520176,0.730702351,3.578231293,4.095238095,4.46031746,2.392290249,164.427991,123.8571429,128,8.719233116,27.85961701,8.934240363,0.861678005,0.613051146,0.751927438,0.598941799,203.8571429,141.2698413,103.9319728,117.4489796,883.5,578,7,684.3641209,437.5,532,14.5,13.5,90.5,264,73,764,733.5,20.5,12,2.755555556,1.866666667,0.8,74,198.5,0,0,0,0,0,0,-22.5,0,0,131.5,286,0.5,0.5,-1.244444444,-2.733333333,-1.6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0.380952381,191,12,2.5,3,4.5,3.5,4,TinyIcons
25,Spell,TinyIcons,192,589.1315789,328.5,2.842105263,407.4977494,317.5,247.6052632,4.263157895,1.789473684,-32.921053,40.77511947,1.789473684,527.7368421,575.6842105,21,9.263157895,-7.686315789,-1.663157895,-0.210526316,694.5,320.5,1,337.6658852,256,254.5,0,0,0,0,1,510,556.5,6,6.5,-0.355555556,0.333333333,-0.533333333,0.83590688,1.253165644,2.402134385,1.799778956,0.134453634,0.590078534,-0.033521996,-3.220819102,3.202198168,2.350464014,4.02600952,-3.498753795,-2.324546477,1.724278153,-1.20317639,0.380229252,0.720144359,-0.483208062,0.348062316,0.472764916,16.855358,-1.116468891,-0.090846438,-1.35475716,-0.965034061,0.407367857,10.30349329,10.1445177,6.681027873,-0.267133165,-0.962950769,5.239198786,3.886429165,12.85814234,4.727661134,3.213370345,0,0,6,6.5,337.6658852,256,254.5,0,0,1,1,-0.355555556,0.333333333,-0.533333333,694.5,510,320.5,556.5,262.0536863,58.15902529,6.247338615,238.0737048,201.5579597,142.1694586,5.620815533,2.594415956,112.9152825,110.0580629,2.439921387,196.9321914,147.2831938,38.99002721,8.300549548,21.20822841,5.690515118,1.669813793,4.936288089,2.155124654,26.26315789,5.936288089,208.0184056,165.8421053,123.1523546,64.17451516,62.67892222,1.711911357,3.102493075,12.03449677,3.860757156,1.143490305,194.7534626,153.8282548,42.21052632,130.1939058,852.5,461,28,837.3974564,778.5,468.5,14.5,8,17.04545,435.5,10,921,724,144,34.5,0.977777778,2.2,4.6,35,243,0,6.020797289,4.5,4,0,0,-439.5,0,0,199,260,0,0.5,-88.32,-19.2,-2.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0.315789474,192,1,5,5,5,3.5,4.25,TinyIcons
26,Spell,Normal,192,500.2045455,413.5113636,1.25,364.4532523,226.0454545,255.5340909,29.59090909,20.04545455,31.64772705,35.17871886,5.25,507.7727273,668,38,42.17045455,3.14229128,0.714285714,0.571103896,435.5,453.75,0,355.5416627,166.75,226.5,31.5,20,39.54546,37.954545,1,514.25,669.5,15,15,-0.010204082,0.285714286,-0.228571429,-0.105528591,0.126849348,4.390466573,2.86281596,0.140180015,0.876203877,0.299421469,-0.436696509,-0.273815494,5.486830853,3.150052565,5.137999617,4.062330792,2.775212046,0.282088055,-0.027131874,-0.453384808,-2.119338607,-0.915509291,-0.878671507,10.00051698,-0.66154687,-0.136275798,-0.966638086,-1.266465166,-1.016937581,-0.942217113,-0.902496632,32.48534057,-1.10405461,5.437078308,19.5336204,7.118346599,31.28202024,17.90616018,6.6647542,31.5,20,15,15,355.5416627,166.75,226.5,39.54546,37.954545,1,0,-0.010204082,0.285714286,-0.228571429,435.5,514.25,453.75,669.5,260.6866451,145.8703027,2.624792351,200.0543027,183.7682697,151.8717864,21.84971734,15.54955252,20.70762622,23.31637045,17.35822974,218.1019991,34.83432549,88.86055185,84.76293502,18.84395909,2.670205096,2.648930776,18.4731405,13.11363636,40.15909091,49.64307851,167.8428625,147.7561983,126.3811983,17.32437967,18.53657947,7.386363636,1.5,7.271986001,1.170779221,1.562411452,222.3140496,184.7252066,121.5320248,21.25,979,693,12,799.8426408,661.5,526.5,69.5,51.5,71.81818,73.18182,110,884,710,490.5,357.5,115.7179592,14.01428571,10.21428571,83.5,145.5,0,0,0,0,0,0,0,0,0,106.5,543.5,1,1.5,-31.08061224,-3.042857143,-1.071428571,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,0.75,192,2,6.5,4.5,5.5,4,4.75,Normal
